FSCS ID,FSCS ID_SEQ,LIBRARY ID,LIBRARY NAME,PHONE,COUNTY,LOCATION,LOCALE,COUNTY POPULATION,OUTLET TYPE,SQ FEET,BOOKMOBILES,HOURS,WEEKS OPEN,METRO STATUS,STRUCTURE CHANGE,NAME CHANGE,ADDRESS CHANGE
IL0594,002,3072000,WOODRIDGE PUBLIC LIBRARY,6309647899,DUPAGE,"3 PLAZA DRIVE
WOODRIDGE, IL 60517
(41.756422, -88.04452)",21,932708,CE,51000,0,3660,52,NC,0,0,0
IL0595,002,3072100,WOODSTOCK PUBLIC LIBRARY,8153380542,MCHENRY,"414 WEST JUDD STREET
WOODSTOCK, IL 60098
(42.315567, -88.452255)",31,307283,CE,43487,0,3509,52,NC,0,0,0
IL0596,002,3072200,WORDEN PUBLIC LIBRARY DISTRICT,6184597171,MADISON,"111 EAST WALL STREET
WORDEN, IL 62097
(38.931566, -89.838761)",42,266560,CE,960,0,1872,52,NC,0,0,0
IL0597,002,3072300,WORTH PUBLIC LIBRARY DISTRICT,7084482855,COOK,"6917 WEST 111TH STREET
WORTH, IL 60482
(41.69005, -87.792299)",21,5246456,CE,10200,0,3284,52,NC,0,0,0
IL0598,002,3057000,RAYMOND A. SAPP MEMORIAL TOWNSHIP LIBRARY,8156992342,BUREAU,"103 EAST MAIN STREET
WYANET, IL 61379
(41.365336, -89.583543)",42,33840,CE,1720,0,1520,52,NO,0,0,0
IL0599,002,3072400,WYOMING PUBLIC LIBRARY DISTRICT,3096952241,STARK,"119 NORTH SEVENTH STREET
WYOMING, IL 61491
(41.062053, -89.773121)",42,5813,CE,2410,0,1104,52,NO,0,0,0
IL0600,002,3072700,YORKVILLE PUBLIC LIBRARY,6305534354,KENDALL,"902 GAME FARM ROAD
YORKVILLE, IL 60560
(41.653126, -88.450999)",21,121350,CE,40000,0,2690,52,NO,0,0,0
IL0601,002,3072800,ZEIGLER PUBLIC LIBRARY,6185962041,FRANKLIN,"102 EAST MARYLAND STREET
ZEIGLER, IL 62999
(37.899173, -89.051655)",41,39411,CE,3400,0,1440,52,NO,0,0,0
IL0602,002,3072900,ZION-BENTON PUBLIC LIBRARY DISTRICT,8478724680,LAKE,"2400 GABRIEL AVENUE
ZION, IL 60099
(42.451343, -87.839084)",21,705186,CE,33250,0,-1,52,NC,0,0,0
IL0603,002,3067300,VESPASIAN WARNER PUBLIC LIBRARY DISTRICT,2179355174,DE WITT,"310 NORTH QUINCY STREET
CLINTON, IL 61727
(40.154977, -88.961758)",32,16284,CE,36000,0,3276,51,NO,0,0,0
IL0604,002,3069800,WEST UNION DISTRICT LIBRARY,2172793556,CLARK,"209 WEST UNION STREET WEST UNION
IL 62477
(39.215964, -87.667655)",42,16180,CE,2200,0,1267,52,NO,0,0,0
IL0606,002,3006400,BRIGHTON MEMORIAL PUBLIC LIBRARY,6183728450,MACOUPIN,"110 NORTH MAIN STREET
BRIGHTON, IL 62012
(39.039316, -90.141392)",41,46453,CE,2886,0,2318,52,NO,0,0,0
IL0607,002,3027100,FARMERSVILLE-WAGGONER PUBLIC LIBRARY DISTRICT,2172273711,MONTGOMERY,"210 SOUTH CLEVELAND STREET
FARMERSVILLE, IL 62533
(39.442493, -89.651581)",42,29359,CE,3000,0,2236,52,NO,0,0,0
IL0608,002,3040900,LINCOLNWOOD PUBLIC LIBRARY DISTRICT,8476775277,COOK,"4000 WEST PRATT AVENUE
LINCOLNWOOD, IL 60712
(42.004497, -87.729423)",21,5246456,CE,17500,0,3446,52,NC,0,0,0
IL0609,002,3045000,MELROSE PARK PUBLIC LIBRARY,7083433391,COOK,"801 NORTH BROADWAY AVE MELROSE PARK
IL 60160
(41.894338, -87.856623)",21,5246456,CE,10387,0,3120,52,NC,0,0,15
IL0610,002,3061800,SMITHTON PUBLIC LIBRARY DISTRICT,6182338057,ST. CLAIR,"109 SOUTH MAIN STREET
SMITHTON, IL 62285
(38.407643, -89.992194)",31,265729,CE,2976,0,2945,52,NC,0,0,0
IL0612,005,3028700,FOUR STAR PUBLIC LIBRARY DISTRICT,2179362131,ADAMS,"132 WEST SOUTH STREET
MENDON, IL 62351
(40.088729, -91.284956)",42,66988,CE,2700,0,1664,52,NO,0,0,0
IL0613,002,3056700,RAMSEY PUBLIC LIBRARY,6184232019,FAYETTE,"401 SOUTH SUPERIOR STREET
RAMSEY, IL 62080
(39.147248, -89.108283)",42,21870,CE,2400,0,1170,52,NO,0,0,0
IL0614,002,3070700,WILLIAMSFIELD PUBLIC LIBRARY DISTRICT,3096392630,KNOX,"111 WEST GALE STREET
WILLIAMSFIELD, IL 61489
(40.923455, -90.018918)",42,52069,CE,2500,0,2028,52,NO,0,0,0
IL0634,002,3019700,CISSNA PARK COMMUNITY LIBRARY DISTRICT,8154572452,IROQUOIS,"511 NORTH SECOND STREET CISSNA PARK
IL 60924
(40.569792, -87.893035)",42,28879,CE,3500,0,2502,49,NO,0,0,0
IL0635,002,3001800,ARGENTA BRANCH LIBRARY,2177952144,MACON,"100 EAST WATER STREET
ARGENTA, IL 62501
(39.980883, -88.822384)",41,108350,BR,5000,0,1924,52,NO,0,0,0
IL0635,003,3001801,ARGENTA-OREANA PUBLIC LIBRARY DISTRICT,2174682340,MACON,"100 SOUTH ROUTE
OREANA, IL 62554
(39.937405, -88.865675)",23,108350,CE,5000,0,2080,52,NO,0,0,0
IL0636,002,3036200,HUNTLEY AREA PUBLIC LIBRARY DISTRICT,8476695386,MCHENRY,"11000 RUTH ROAD
HUNTLEY, IL 60142
(42.169322, -88.412741)",21,307283,CE,15000,0,3293,52,NC,0,0,0
IL0637,002,3021200,CRESTWOOD PUBLIC LIBRARY DISTRICT,7083714090,COOK,"4955 WEST 135TH STREET
CRESTWOOD, IL 60445
(41.647112, -87.744183)",21,5246456,CE,7935,0,2704,52,NC,0,0,0
IL0638,002,3073300,GLEN CARBON CENTENNIAL LIBRARY,6182881212,MADISON,"198 SOUTH MAIN STREET GLEN
CARBON, IL 62034
(38.748371, -89.984057)",21,266560,CE,14337,0,3123,50,NC,0,0,0
IL0639,002,3036100,HUDSON AREA PUBLIC LIBRARY DISTRICT,3097261103,MCLEAN,"104 PEARL STREET
HUDSON, IL 61748
(40.60422, -88.991953)",41,174061,CE,5000,0,2704,52,NO,0,0,0
IL0640,002,3058100,ROBERT W. ROWE PUBLIC LIBRARY DISTRICT,8154962031,LA SALLE,"120 EAST SI JOHNSON AVENUE
SHERIDAN, IL 60551
(41.529936, -88.679865)",42,111241,CE,3600,0,2028,52,NO,0,0,0
IL0641,002,3073100,DOYLE PUBLIC LIBRARY DISTRICT,2172294471,MONTGOMERY,"109 SOUTH O'BANNON STREET
RAYMOND, IL 62560
(39.326426, -89.568329)",42,29359,CE,2100,0,1805,52,NO,0,0,0
IL0644,002,3073600,CORTLAND COMMUNITY LIBRARY,8157567274,DEKALB,"63 SOUTH SOMONAUK ROAD
CORTLAND, IL 60112
(41.920477, -88.68877)",23,105462,CE,1886,0,3200,51,NO,0,0,0
IL0645,002,3073400,CRESTON-DEMENT PUBLIC LIBRARY DISTRICT,8153843111,OGLE,"107 SOUTH MAIN STREET
CRESTON, IL 60113
(41.93068, -88.964759)",42,52085,CE,3000,0,2038,52,NO,0,0,0
IL0661,002,3073200,GERMANTOWN PUBLIC LIBRARY DISTRICT,6185234820,CLINTON,"403 MUNSTER STREET
GERMANTOWN, IL 62245
(38.553777, -89.538487)",32,37857,CE,2753,0,-1,52,NO,0,0,0
IL0662,002,3073700,BEECHER PUBLIC LIBRARY DISTRICT,7089469090,WILL,"660 PENFIELD STREET
BEECHER, IL 60401
(41.342479, -87.625796)",31,685419,CE,5100,0,-1,52,NC,0,0,0
IL0663,002,3074300,CENTRAL CITIZENS' LIBRARY DISTRICT,8156942800,IROQUOIS,"1134 EAST 3100 NORTH ROAD
CLIFTON, IL 60927
(40.958503, -87.92028)",42,28879,CE,11000,0,-1,52,NO,0,0,0
IL0664,002,3074600,CLIFTON PUBLIC LIBRARY,8156942069,IROQUOIS,"150 EAST FOURTH AVENUE
CLIFTON, IL 60927
(40.934386, -87.936291)",42,28879,CE,1000,0,1456,52,NO,0,0,0
IL0665,002,3074200,SHERMAN PUBLIC LIBRARY DISTRICT,2174962496,SANGAMON,"2100 EAST ANDREW ROAD
SHERMAN, IL 62684
(39.895986, -89.615299)",22,198997,CE,4820,0,2824,52,NC,0,0,0
IL0666,001,3074500,ATHENS MUNICIPAL LIBRARY,2176368047,MENARD,"410 EAST HARGRAVE STREET
ATHENS, IL 62613
(39.960659, -89.719502)",42,12570,CE,5450,0,2080,52,NO,0,0,0
IL0667,001,3074100,FREEBURG AREA LIBRARY DISTRICT,6185395454,ST. CLAIR,"407 SOUTH BELLEVILLE STREET
FREEBURG, IL 62243
(38.421324, -89.91106)",21,265729,CE,8210,0,1768,52,NC,0,0,0
IL0668,001,3073500,PEMBROKE PUBLIC LIBRARY DISTRICT,8159448609,KANKAKEE,"13795 EAST CENTRAL STREET
PEMBROKE TOWNSHIP, IL 60958
(41.067144, -87.604854)",42,111375,CE,800,0,1456,52,NC,0,0,0
IL0669,001,3073900,LIMESTONE TOWNSHIP LIBRARY,8159391696,KANKAKEE,"2701 WEST TOWER ROAD
KANKAKEE, IL 60901
(41.140369, -87.92773)",23,111375,CE,5962,0,2650,52,NC,0,0,0
IL0670,001,3080400,RIVERTON VILLAGE LIBRARY,2176296353,SANGAMON,"1200 EAST RIVERTON ROAD
RIVERTON, IL 62561
(39.859927, -89.532365)",41,198997,CE,2000,0,2132,52,NO,0,0,0
IL0687,001,3070800,WILLIAMSVILLE PUBLIC LIBRARY,2175663520,SANGAMON,"102 SOUTH ELM STREET
WILLIAMSVILLE, IL 62693
(39.954401, -89.549781)",41,198997,CE,1099,0,1601,52,NO,0,0,0
IL0689,001,3057900,RIVERSIDE PUBLIC LIBRARY,7084426366,COOK,"1 BURLING ROAD
RIVERSIDE, IL 60546
(41.826311, -87.821141)",21,5246456,CE,17500,0,3479,52,NC,0,0,0
IL0691,001,3062800,HINCKLEY PUBLIC LIBRARY DISTRICT,8152863220,DEKALB,"100 NORTH MAPLE STREET
HINCKLEY, IL 60520
(41.769113, -88.639624)",42,105462,CE,2190,0,2104,52,NO,0,0,0
IL0692,001,3081200,TILDEN PUBLIC LIBRARY,6185872401,RANDOLPH,"540 PINE STREET
TILDEN, IL 62292
(38.210457, -89.684371)",42,32869,CE,2582,0,940,51,NO,0,0,0
IL0693,001,3081400,MARYVILLE COMMUNITY LIBRARY DISTRICT,6182883801,MADISON,"8 SCHIBER COURT
MARYVILLE, IL 62062
(38.732612, -89.951951)",21,266560,CE,3018,0,2190,52,NC,0,0,0
IL0694,001,3049300,NEWMAN REGIONAL LIBRARY DISTRICT,2178372412,DOUGLAS,"108 WEST YATES STREET
NEWMAN, IL 61942
(39.797882, -87.984418)",42,19889,CE,14040,0,1588,52,NO,0,0,0
IL0695,001,3008700,CARRIER MILLS-STONEFORT PUBLIC LIBRARY DISTRICT,6189942011,SALINE,"109 OAK STREET CARRIER MILLS
IL 62917
(37.684276, -88.634625)",41,24612,CE,2160,0,2288,52,NO,0,0,0
IL0696,001,3064200,SUMMIT PUBLIC LIBRARY DISTRICT,7084581545,COOK,"6233 SOUTH ARCHER ROAD SUMMIT
IL 60501
(41.778055, -87.813564)",21,5246456,CE,18190,0,-1,52,NC,0,0,0
IL0700,001,4148100,TRI-CITY PUBLIC LIBRARY DISTRICT,2173648181,SANGAMON,"600 SOUTH MAIN STREET
BUFFALO, IL 62515
(39.847581, -89.40595)",42,198997,CE,1069,0,1768,52,NO,0,0,0
IL0701,001,3054700,PHOENIX PUBLIC LIBRARY DISTRICT,7083310757,COOK,"15500 8TH AVENUE
PHOENIX, IL 60426
(0.0, 0.0)",,5246456,CE,6350,0,2284,52,M,0,0,7
IL8001,001,3075000,GALATIA PUBLIC LIBRARY DISTRICT,6182689200,SALINE,"217 SOUTH MAIN CROSS STREET
GALATIA, IL 62935
(37.83957, -88.611956)",42,24612,CE,2520,0,2184,52,NO,0,0,0
IL8002,001,3080500,WASHINGTON PARK PUBLIC LIBRARY,6182715103,ST. CLAIR,"5103 BUNKUM ROAD #2 WASHINGTON PARK
IL 62204
(38.623168, -90.095754)",21,265729,CE,2200,0,-1,-1,NC,0,0,0
IL8003,001,3080600,FRANK BERTETTI BENLD PUBLIC LIBRARY,2178354045,MACOUPIN,"308 EAST CENTRAL AVENUE
BENLD, IL 62009
(39.093071, -89.80338)",32,46453,CE,3929,0,1664,52,NO,0,0,0
IL8004,001,3074400,CENTREVILLE PUBLIC LIBRARY,6182712040,ST. CLAIR,"701 SOUTH 47TH STREET
CENTREVILLE, IL 62207
(38.577232, -90.122278)",21,265729,CE,400,0,1020,51,NC,0,0,0
IL8005,001,3080800,WEST SANGAMON PUBLIC LIBRARY DISTRICT,2174887733,SANGAMON,"103 EAST ILLINOIS STREET
NEW BERLIN, IL 62670
(39.724814, -89.912157)",42,198997,CE,2916,0,1716,48,NO,0,0,0
IL8007,001,3081000,KINMUNDY PUBLIC LIBRARY,6185473250,MARION,"111 SOUTH MONROE STREET
KINMUNDY, IL 62854
(38.769998, -88.850246)",42,38571,CE,2900,0,1352,52,NO,0,0,0
IL8030,001,3081100,CHARLES B. PHILLIPS PUBLIC LIBRARY DISTRICT,8156955851,KENDALL,"6 NORTH JACKSON STREET
NEWARK, IL 60541
(41.53754, -88.582354)",42,121350,CE,2270,0,1776,52,NO,0,0,0
IN0001,002,141,WASHINGTON CARNEGIE PUBLIC LIBRARY,8122544586,DAVIESS,"300 WEST MAIN STREET
WASHINGTON, IN 47501
(38.656899, -87.17938)",33,32729,CE,14000,0,2132,52,NO,0,0,0
IN0001,003,141,PLAINVILLE BRANCH,8126877271,DAVIESS,"858 2ND STREET
PLAINVILLE, IN 47568
(38.809468, -87.249579)",33,37938,BR,-3,-3,-3,-3,NO,3,0,0
IN0002,002,142,ODON WINKELPLECK PUBLIC LIBRARY,8126364949,DAVIESS,"202 WEST MAIN STREET
ODON, IN 47562
(38.842634, -86.992453)",43,32729,CE,3948,0,1196,52,NO,0,0,0
IN0003,002,191,FERDINAND BRANCH,-3,DUBOIS,"112 EAST 16TH STREET
FERDINAND, IN 47532
(38.229118, -86.862022)",42,42345,BR,17000,0,3120,52,NO,0,0,0
IN0003,004,191,JASPER-DUBOIS COUNTY CONTRACTUAL PUBLIC LIBRARY,8124822712,DUBOIS,"1116 MAIN STREET
JASPER, IN 47546
(38.395452, -86.930836)",32,42345,CE,10000,0,3380,52,NO,0,0,0
IN0003,005,IN0003-005,DUBOIS BRANCH,-3,DUBOIS,"5506 MAIN STREET
DUBOIS, IN 47527
(38.445429, -86.803538)",42,42345,BR,5600,0,2600,52,NO,0,0,0
IN0003,006,IN0003-006,BIRDSEYE BRANCH,-3,DUBOIS,"100 SOUTH STATE ROAD
BIRDSEYE, IN 47513
(38.315592, -86.69469)",43,42345,BR,2000,0,936,52,NO,0,0,0
IN0004,002,192,HUNTINGBURG PUBLIC LIBRARY,8126832052,DUBOIS,"419 NORTH JACKSON STREET
HUNTINGBURG, IN 47542
(38.296388, -86.953769)",32,42345,CE,5734,0,3120,52,NO,0,0,0
IN0005,002,261,OWENSVILLE CARNEGIE PUBLIC LIBRARY,8127243335,GIBSON,"110 SOUTH MAIN STREET
OWENSVILLE, IN 47665
(38.272263, -87.691424)",42,33759,CE,2052,0,2340,52,NO,0,0,0
IN0006,002,262,PRINCETON PUBLIC LIBRARY,8123854464,GIBSON,"124 SOUTH HART STREET
PRINCETON, IN 47670
(38.354556, -87.568806)",32,33759,CE,12200,0,3328,52,NO,0,0,0
IN0007,003,263,FORT BRANCH-JOHNSON TOWNSHIP PUBLIC LIBRARY,8127534212,GIBSON,"107 EAST LOCUST STREET FORT BRANCH
IN 47648
(38.247387, -87.57751)",31,33759,CE,5667,0,2080,52,NO,0,0,0
IN0007,004,263,HAUBSTADT BRANCH,8127686005,GIBSON,"101 WEST GIBSON STREET
HAUBSTADT, IN 47639
(0.0, 0.0)",,33759,BR,2500,0,1664,52,M,0,0,7
IN0008,002,264,OAKLAND CITY-COLUMBIA TOWNSHIP PUBLIC LIBRARY,8127493559,GIBSON,"210 SOUTH MAIN STREET
OAKLAND CITY, IN 47660
(38.337234, -87.346171)",32,33759,CE,6300,0,2652,52,NO,0,0,0
IN0009,002,421,BICKNELL-VIGO TOWNSHIP PUBLIC LIBRARY,8127352317,KNOX,"201 WEST 2ND STREET
BICKNELL, IN 47512
(38.772928, -87.308154)",33,37938,CE,4536,0,2704,52,NO,0,0,0
IN0009,005,421,SANDBORN BRANCH,8126948403,KNOX,"210 SOUTH ANDERSON STREET
SANDBORN, IN 47578
(38.893443, -87.186772)",42,37938,BR,1728,0,1300,52,NO,0,0,0
IN0010,003,422,KNOX COUNTY PUBLIC LIBRARY,8128864380,KNOX,"502 NORTH 7TH STREET
VINCENNES, IN 47591
(38.678692, -87.524308)",33,37938,CE,17496,0,3562,52,NO,0,0,0
IN0011,002,511,LOOGOOTEE PUBLIC LIBRARY,8122953713,MARTIN,"106 NORTH LINE STREET
LOOGOOTEE, IN 47553
(38.676895, -86.914065)",32,10203,CE,3000,0,1872,52,NO,0,0,0
IN0012,002,512,SHOALS PUBLIC LIBRARY,8122473838,MARTIN,"404 HIGH STREET SHOALS
IN 47581
(38.666097, -86.790298)",42,10203,CE,3600,0,1300,52,NO,0,0,0
IN0013,002,621,PERRY COUNTY BOOKMOBILE,8126080444,PERRY,"2328 TELL STREET
TELL CITY, IN 47586
(37.955249, -86.750158)",32,19454,BS,-3,1,1000,50,NO,0,0,0
IN0013,003,621,PERRY COUNTY PUBLIC LIBRARY,8125472661,PERRY,"2328 TELL STREET
TELL CITY, IN 47586
(37.955249, -86.750158)",32,19454,CE,15240,0,2990,52,NO,0,0,0
IN0013,004,621,CANNELTON PUBLIC LIBRARY,8125476028,PERRY,"210 SOUTH 8TH STREET
CANNELTON, IN 47520
(37.912265, -86.740498)",32,19454,BR,4734,0,1352,52,NO,0,0,0
IN0015,002,631,PIKE COUNTY PUBLIC LIBRARY,8123546257,PIKE,"1008 EAST MAPLE STREET
PETERSBURG, IN 47567
(38.490007, -87.274952)",43,12624,CE,4000,0,2808,52,NO,0,0,0
IN0015,004,631,WINSLOW LIBRARY,8127895423,PIKE,"105 CENTER STREET
WINSLOW, IN 47598
(38.383012, -87.216674)",42,12624,BR,2500,0,1924,52,NO,0,0,0
IN0015,006,IN0015-006,OTWELL BRANCH LIBRARY,8123800066,PIKE,"2301 NORTH SPRING STREET
OTWELL, IN 47564
(38.456521, -87.091742)",42,12624,BR,2450,0,1924,52,NO,0,0,0
IN0016,002,651,POSEYVILLE CARNEGIE PUBLIC LIBRARY,8128743418,POSEY,"55 SOUTH CALE ST
POSEYVILLE, IN 47633
(38.168568, -87.783261)",42,25540,CE,3336,0,2600,52,NC,0,0,0
IN0017,002,652,NEW HARMONY WORKINGMEN'S INSTITUTE,8126824806,POSEY,"407 WEST TAVERN STREET
NEW HARMONY, IN 47631
(38.129024, -87.933519)",42,25540,CE,4070,0,2156,49,NC,0,0,0
IN0018,003,653,ALEXANDRIAN PUBLIC LIBRARY,8128383286,POSEY,"115 WEST FIFTH STREET
MOUNT VERNON, IN 47620
(37.933073, -87.89622)",31,25540,CE,21000,0,3328,52,NC,0,0,0
IN0018,002,IN0018-002,ALEXANDRIAN PUBLIC LIBRARY BOOKMOBILE,8128383286,POSEY,"126 WEST FIFTH STREET
MOUNT VERNON, IN 47620
(37.933023, -87.896343)",31,25540,BS,-3,1,1440,48,NC,0,0,0
IN0019,005,741,SPENCER COUNTY PUBLIC LIBRARY,8126494866,SPENCER,"210 WALNUT STREET
ROCKPORT, IN 47635
(37.882007, -87.047345)",41,20801,CE,19126,0,3276,52,NO,0,0,0
IN0019,006,741,GRANDVIEW BRANCH LIBRARY,8126499732,SPENCER,"403 MAIN STREET
GRANDVIEW, IN 47615
(37.933739, -86.980991)",42,20801,BR,3750,0,2548,52,NO,0,0,0
IN0019,008,741,MARYLEE VOGEL,8123494146,SPENCER,"6014 WEST DIVISION STREET
RICHLAND, IN 47634
(37.947012, -87.168788)",42,20801,BR,1500,0,2236,52,NO,0,0,0
IN0019,009,741,PARKER BRANCH,8123594030,SPENCER,"925 NORTH COUNTY ROAD
WEST HATFIELD, IN 47617
(37.907298, -87.224182)",42,20801,BR,2400,0,2236,52,NO,0,0,0
IN0020,002,821,EAST BRANCH LIBRARY,8124288231,VANDERBURGH,"840 EAST CHANDLER AVENUE
EVANSVILLE, IN 47713
(37.965601, -87.550808)",12,182006,BR,6902,0,1976,52,CC,0,0,0
IN0020,004,821,MCCOLLOUGH BRANCH LIBRARY,8124288236,VANDERBURGH,"5115 WASHINGTON AVENUE
EVANSVILLE, IN 47715
(37.962301, -87.488589)",12,182006,BR,17114,0,3172,52,CC,0,0,0
IN0020,005,821,NORTH PARK BRANCH LIBRARY,8124288237,VANDERBURGH,"960 KOEHLER DRIVE
EVANSVILLE, IN 47710
(38.027374, -87.577045)",12,182006,BR,20000,0,3172,52,CC,0,0,0
IN0020,006,821,OAKLYN BRANCH LIBRARY,8124288234,VANDERBURGH,"3001 OAKLYN DRIVE
EVANSVILLE, IN 47711
(38.01148, -87.512109)",12,182006,BR,18500,0,3172,52,CC,0,0,0
IN0020,007,821,STRINGTOWN BRANCH LIBRARY,8124288233,VANDERBURGH,"2100 STRINGTOWN ROAD
EVANSVILLE, IN 47711
(37.996684, -87.554937)",12,182006,BR,4428,0,1976,52,CC,0,0,0
IN0020,008,821,WEST BRANCH LIBRARY,8124288232,VANDERBURGH,"2000 FRANKLIN STREET
EVANSVILLE, IN 47712
(37.980428, -87.594753)",12,182006,BR,6902,0,1976,52,CC,0,0,0
IN0020,009,821,EVANSVILLE-VANDERBURGH PUBLIC LIBRARY,8124288204,VANDERBURGH,"200 SE MARTIN LUTHER KING JR BLVD
EVANSVILLE, IN 47713
(37.971512, -87.566455)",12,182006,CE,147500,0,3640,52,CC,0,0,0
IN0020,010,821,RED BANK BRANCH LIBRARY,8124288205,VANDERBURGH,"120 SOUTH RED BANK ROAD
EVANSVILLE, IN 47712
(37.980047, -87.636803)",22,182006,BR,11474,0,3172,52,CC,0,0,0
IN0020,014,821,RIVER CITY BOOK BUS,8124288225,VANDERBURGH,"200 SE MARTIN LUTHER KING JR BLVD
EVANSVILLE, IN 47713
(37.971512, -87.566455)",12,182006,BS,-3,1,306,34,CC,0,0,0
IN0021,002,822,WILLARD LIBRARY OF EVANSVILLE,8124254309,VANDERBURGH,"21 FIRST AVENUE
EVANSVILLE, IN 47710
(37.978397, -87.575147)",12,182006,CE,11600,0,3094,52,CC,0,0,0
IN0022,003,871,OHIO TOWNSHIP PUBLIC LIBRARY SYSTEM,8128535468,WARRICK,"4111 LAKESHORE DRIVE
NEWBURGH, IN 47630
(37.97145, -87.404858)",22,61149,CE,37500,0,3536,52,NC,0,0,0
IN0022,004,871,CHANDLER LIBRARY,-3,WARRICK,"402 SOUTH JAYCEE STREET
CHANDLER, IN 47610
(38.039986, -87.370183)",22,61149,BR,12000,0,2236,52,NO,0,0,0
IN0022,005,871,NEWBURGH LIBRARY,8128581437,WARRICK,"30 WEST WATER STREET
NEWBURGH, IN 47630
(37.943925, -87.404322)",22,61149,BR,5000,0,2080,52,NO,0,0,0
IN0023,002,872,LYNNVILLE BRANCH LIBRARY,8129225409,WARRICK,"211 NORTH MAIN STREET
LYNNVILLE, IN 47619
(38.19764, -87.297538)",42,61149,BR,1389,0,624,52,NC,0,0,0
IN0023,003,872,ELBERFELD BRANCH LIBRARY,8129834029,WARRICK,"175 SYCAMORE STREET
ELBERFELD, IN 47613
(38.160461, -87.447607)",41,61149,BR,1900,0,780,52,NC,0,0,0
IN0023,004,872,BOONVILLE-WARRICK COUNTY PUBLIC LIBRARY,8128971500,WARRICK,"611 WEST MAIN STREET
BOONVILLE, IN 47601
(38.050065, -87.280475)",31,61149,CE,31205,0,2912,52,NC,0,0,0
IN0023,005,872,BOONVILLE-WARRICK COUNTY BOOKMOBILE,8122170588,WARRICK,"611 WEST MAIN STREET
BOONVILLE, IN 47601
(38.050065, -87.280475)",31,61149,BS,-3,1,1955,46,NC,0,0,0
IN0023,010,872,TENNYSON BRANCH LIBRARY,8125678933,WARRICK,"318 NORTH MAIN STREET
TENNYSON, IN 47637
(38.083687, -87.118173)",42,61149,BR,1900,0,1040,52,NO,0,0,0
IN0024,002,1371,REMINGTON-CARPENTER TOWNSHIP PUBLIC LIBRARY,2192612543,JASPER,"105 NORTH OHIO STREET
REMINGTON, IN 47977
(40.76137, -87.150958)",42,33475,CE,7656,0,1872,52,NO,0,0,0
IN0025,002,1372,DEMOTTE BRANCH,2199872221,JASPER,"901 BIRCH STREET SW
DEMOTTE, IN 46310
(41.193338, -87.201306)",32,33475,BR,17300,0,3016,52,NO,0,0,0
IN0025,003,1372,WHEATFIELD BRANCH,2199563774,JASPER,"350 SOUTH BIERMA STREET
WHEATFIELD, IN 46392
(41.18576, -87.054946)",42,33475,BR,14900,0,2652,52,NO,0,0,0
IN0025,004,1372,JASPER COUNTY PUBLIC LIBRARY,2198665881,JASPER,"208 WEST SUSAN STREET
RENSSELAER, IN 47978
(40.938299, -87.154443)",32,33475,CE,17000,0,3120,52,NO,0,0,0
IN0026,002,1451,WHITING PUBLIC LIBRARY,2194734700,LAKE,"1735 OLIVER STREET
WHITING, IN 46394
(41.681988, -87.494383)",21,490228,CE,20300,0,3120,52,NC,0,0,0
IN0027,006,1452,EAST CHICAGO PUBLIC LIBRARY,2193972453,LAKE,"2401 EAST COLUMBUS DRIVE EAST
CHICAGO, IN 46312
(41.637777, -87.441408)",21,490228,CE,35500,0,3120,52,CC,0,0,0
IN0027,012,1452,BESSIE OWENS COMMUNITY CENTER LIBRARY,2193974039,LAKE,"4001 ALEXANDER AVENUE EAST
CHICAGO, IN 46312
(41.640592, -87.464086)",21,490228,BR,-3,-3,-3,-3,CC,23,0,0
IN0027,013,1452,MARTIN LUTHER KING CENTER,2193974092,LAKE,"4902 MELVILLE AVENUE EAST
CHICAGO, IN 46312
(41.624481, -87.463036)",21,490228,BR,350,0,2080,52,CC,0,0,0
IN0027,014,1452,PENNSYLVANIA AVENUE CENTER,2193974014,LAKE,"3550 PENNSYLVANIA AVENUE EAST
CHICAGO, IN 46312
(41.648969, -87.442678)",21,490228,BR,350,0,1404,52,CC,0,0,0
IN0027,017,1452,ROBERTO CLEMENTE CENTER,2193974065,LAKE,"3616 ELM STREET EAST
CHICAGO, IN 46312
(41.646734, -87.448004)",21,490228,BR,350,0,2080,52,NC,0,0,0
IN0027,019,1452,151ST STREET CENTER,2193973241,LAKE,"4925 GLADIOLA STREET EAST
CHICAGO, IN 46312
(41.624045, -87.467498)",21,490228,BR,400,0,1508,52,CC,8,0,0
IN0027,022,1452,MARKTOWN COMMUNITY CENTER,2193971584,LAKE,"3509 SPRUCE STREET EAST
CHICAGO, IN 46312
(41.657355, -87.46669)",21,490228,BR,300,0,624,26,CC,0,0,0
IN0027,020,IN0027-020,HERITAGE HALL CENTER,2193975773,LAKE,"4506 TOD AVENUE EAST
CHICAGO, IN 46312
(41.631858, -87.47805)",21,490228,BR,350,0,1508,52,CC,0,0,0
IN0027,021,IN0027-021,EAST CHICAGO PUBLIC LIBRARY BOOKMOBILE,2193972453,LAKE,"2401 EAST COLUMBUS DRIVE EAST
CHICAGO, IN 46312
(41.637777, -87.441408)",21,490228,BS,-3,-3,-3,-3,CC,3,0,0
