organization_id,header#fiscal_year_end_date,State,Zip,County,Paid Attendance In Person,Free Attendance In Person,Total Attendance In Person,COMPLETED_FY,BUDGETSIZE,DISCIPLINE
1000,5/31/2015 0:00,PA,18105-4518,Lehigh,550,45,595,2015,1.00,5.00
782,8/31/2015 0:00,PA,18101-2456,Lehigh,103,523,626,2015,3.00,6.00
2328,9/30/2014 0:00,PA,18102-4835,Lehigh,0,1200,1200,2014,1.00,5.00
1974,6/30/2015 0:00,PA,18103-5531,Lehigh,1250,650,1900,2015,2.00,5.00
637,5/31/2013 0:00,PA,18102-4250,Lehigh,1603,379,1982,2013,2.00,5.00
927,6/30/2015 0:00,PA,18101-1416,Lehigh,2523,4110,6633,2015,3.00,3.00
785,6/30/2015 0:00,PA,18102-5080,Lehigh,3900,3290,7190,2015,2.00,5.00
2301,12/31/2015 0:00,PA,18104-5586,Lehigh,9456,1476,10932,2015,3.00,5.00
14209,12/31/2012 0:00,PA,18062-1427,Lehigh,161,11159,11320,2012,3.00,4.00
16405,12/31/2015 0:00,PA,18018-5616,Lehigh,3801,10000,13801,2015,1.00,5.00
983,9/30/2012 0:00,PA,18103-4774,Lehigh,13000,12000,25000,2012,3.00,4.00
990,3/31/2007 0:00,PA,18102-5428,Lehigh,22386,8846,31232,2007,4.00,4.00
10757,12/31/2014 0:00,PA,18104-4010,Lehigh,433,38000,38433,2014,2.00,5.00
431,6/30/2014 0:00,PA,18104-5020,Lehigh,40000,1500,41500,2014,4.00,5.00
649,5/31/2015 0:00,PA,18101-1431,Lehigh,23171,22971,46142,2015,4.00,5.00
386,9/30/2015 0:00,PA,18034-9565,Lehigh,43647,9118,52765,2015,4.00,5.00
353,6/30/2013 0:00,PA,18101-1605,Lehigh,8571,62213,70784,2013,4.00,4.00
1015,6/30/2010 0:00,PA,18103-3686,Lehigh,65974,17786,83760,2010,4.00,4.00
12682,6/30/2011 0:00,PA,18104-1619,Lehigh,0,108249,108249,2011,3.00,4.00
10777,6/30/2015 0:00,PA,18711-0800,Luzerne,737,433,1170,2015,1.00,5.00
2218,6/30/2014 0:00,PA,18612-1090,Luzerne,1443,94,1537,2014,2.00,5.00
8266,6/30/2013 0:00,PA,18703-1618,Luzerne,2290,400,2690,2013,2.00,5.00
1814,6/30/2015 0:00,PA,18703-0001,Luzerne,3550,250,3800,2015,2.00,5.00
1782,2/28/2012 0:00,PA,18201-5862,Luzerne,3800,1000,4800,2012,1.00,2.00
1486,5/31/2014 0:00,PA,18201-2781,Luzerne,5750,90,5840,2014,2.00,5.00
2084,12/31/2009 0:00,PA,18201-6202,Luzerne,7900,500,8400,2009,1.00,5.00
526,6/30/2015 0:00,PA,18702-3529,Luzerne,7362,2586,9948,2015,4.00,5.00
438,6/30/2015 0:00,PA,18701-2507,Luzerne,49043,5743,54786,2015,4.00,5.00
2179,6/30/2015 0:00,PA,17701-5192,Lycoming,0,0,0,2015,1.00,1.00
2199,6/30/2015 0:00,PA,17703-0752,Lycoming,166,138,304,2015,1.00,5.00
799,6/30/2015 0:00,PA,17701-6116,Lycoming,272,480,752,2015,1.00,5.00
2258,12/31/2014 0:00,PA,17701-1462,Lycoming,1500,4,1504,2014,1.00,5.00
2137,12/31/2013 0:00,PA,17756-0011,Lycoming,350,1500,1850,2013,2.00,4.00
2240,12/31/2013 0:00,PA,17737-1406,Lycoming,2217,791,3008,2013,2.00,5.00
409,6/30/2015 0:00,PA,17701-6102,Lycoming,3300,2900,6200,2015,3.00,5.00
1546,8/31/2015 0:00,PA,17701-6418,Lycoming,9145,1500,10645,2015,3.00,5.00
606,12/31/2013 0:00,PA,17703-6102,Lycoming,0,15000,15000,2013,1.00,6.00
529,6/30/2015 0:00,PA,17701-6102,Lycoming,51201,19849,71050,2015,4.00,5.00
396,6/30/2013 0:00,PA,16701-0153,McKean,2807,53,2860,2013,3.00,5.00
4021,12/31/2015 0:00,PA,16735-4126,McKean,0,6134,6134,2015,1.00,4.00
4271,6/30/2009 0:00,PA,16701-2812,McKean,3806,3279,7085,2009,3.00,3.00
2304,12/31/2007 0:00,PA,16137-1211,Mercer,0,295,295,2007,1.00,5.00
2421,12/31/2015 0:00,PA,16125-1129,Mercer,350,50,400,2015,1.00,5.00
2636,6/30/2010 0:00,PA,16127-3510,Mercer,0,500,500,2010,1.00,5.00
2288,8/31/2008 0:00,PA,16125-1706,Mercer,1074,1784,2858,2008,2.00,5.00
2162,12/31/2007 0:00,PA,16137-1211,Mercer,0,5800,5800,2007,2.00,4.00
19068,6/30/2015 0:00,PA,16127-4417,Mercer,0,10000,10000,2015,2.00,2.00
16247,12/31/2013 0:00,PA,16146-1377,Mercer,0,70000,70000,2013,4.00,6.00
9191,12/31/2010 0:00,PA,17044-2116,Mifflin,250,30,280,2010,1.00,5.00
2155,12/31/2014 0:00,PA,17009-1601,Mifflin,0,1500,1500,2014,1.00,5.00
2192,6/30/2015 0:00,PA,17044-1779,Mifflin,0,2100,2100,2015,1.00,4.00
7917,9/30/2015 0:00,PA,17044-1746,Mifflin,0,5000,5000,2015,2.00,4.00
2254,8/31/2010 0:00,PA,17044-3126,Mifflin,0,10000,10000,2010,1.00,6.00
2238,9/30/2015 0:00,PA,18360-8232,Monroe,220,30,250,2015,1.00,5.00
3828,6/30/2007 0:00,PA,18360-2004,Monroe,650,120,770,2007,1.00,4.00
13524,7/31/2014 0:00,PA,18360-4101,Monroe,0,800,800,2014,1.00,5.00
1409,6/30/2009 0:00,PA,18301-2999,Monroe,820,200,1020,2009,1.00,5.00
2870,12/31/2009 0:00,PA,18322-0243,Monroe,200,2500,2700,2009,2.00,4.00
12314,8/31/2013 0:00,PA,18342-0605,Monroe,2900,0,2900,2013,3.00,5.00
428,9/30/2013 0:00,PA,18360-2110,Monroe,3000,15000,18000,2013,2.00,6.00
17615,4/30/2014 0:00,PA,18360-8690,Monroe,0,50000,50000,2014,1.00,5.00
10254,12/31/2009 0:00,PA,19095-1612,Montgomery,0,0,0,2009,1.00,1.00
607,12/31/2004 0:00,PA,19044-1407,Montgomery,0,0,0,2004,2.00,4.00
610,3/31/2008 0:00,PA,19422-2469,Montgomery,0,0,0,2008,1.00,4.00
489,6/30/2014 0:00,PA,19034-0202,Montgomery,0,0,0,2014,1.00,5.00
741,12/31/2004 0:00,PA,19446-0947,MONTGOMERY,0,0,0,2004,1.00,6.00
747,6/30/2015 0:00,PA,19072-2017,Montgomery,0,0,0,2015,2.00,1.00
206,6/30/2008 0:00,PA,19072-0347,Montgomery,0,10,10,2008,1.00,1.00
1494,12/31/2007 0:00,PA,19426-0686,Montgomery,0,100,100,2007,2.00,4.00
16365,6/30/2013 0:00,PA,19401-5006,Montgomery,0,150,150,2013,1.00,2.00
568,9/30/2010 0:00,PA,19464-5516,Montgomery,0,300,300,2010,1.00,2.00
8177,12/31/2014 0:00,PA,19401-3667,Montgomery,314,48,362,2014,1.00,1.00
1459,6/30/2008 0:00,PA,19038-3004,Montgomery,0,386,386,2008,1.00,5.00
2282,6/30/2007 0:00,PA,19446-2032,Montgomery,444,59,503,2007,1.00,2.00
4445,12/31/2010 0:00,PA,19006-1811,Montgomery,572,50,622,2010,1.00,5.00
5728,8/31/2010 0:00,PA,19464-5555,Montgomery,210,479,689,2010,2.00,4.00
2311,6/30/2015 0:00,PA,19454-1646,Montgomery,875,25,900,2015,2.00,5.00
347,5/31/2015 0:00,PA,19010-2899,Montgomery,421,520,941,2015,2.00,5.00
710,6/30/2007 0:00,PA,19034,Montgomery,0,1000,1000,2007,3.00,3.00
1956,8/31/2010 0:00,PA,19072-2308,Montgomery,500,500,1000,2010,1.00,5.00
19596,6/30/2015 0:00,PA,19406-3628,Montgomery,0,1000,1000,2015,1.00,5.00
8052,6/30/2014 0:00,PA,18076-0059,Montgomery,680,500,1180,2014,2.00,5.00
1906,8/31/2015 0:00,PA,19002-1503,Montgomery,832,590,1422,2015,1.00,5.00
1498,12/31/2009 0:00,PA,19004-3009,Montgomery,630,1240,1870,2009,2.00,5.00
2164,6/30/2015 0:00,PA,19001-4530,Montgomery,0,2162,2162,2015,1.00,5.00
18724,6/30/2015 0:00,PA,19401-4543,Montgomery,1417,847,2264,2015,2.00,2.00
13343,12/31/2015 0:00,PA,19034-0000,Montgomery,0,2500,2500,2015,1.00,5.00
12536,6/30/2013 0:00,PA,19041-1336,Montgomery,2396,105,2501,2013,2.00,2.00
14314,12/31/2012 0:00,PA,19027-2606,Montgomery,50,2500,2550,2012,2.00,5.00
6979,6/30/2010 0:00,PA,19027-1513,Montgomery,2300,500,2800,2010,2.00,4.00
1506,8/31/2013 0:00,PA,19035-0171,Montgomery,2500,400,2900,2013,1.00,1.00
8679,9/30/2015 0:00,PA,19038-1620,Montgomery,2426,582,3008,2015,2.00,5.00
4162,12/31/2008 0:00,PA,19046-2702,Montgomery,350,3000,3350,2008,3.00,2.00
499,12/31/2014 0:00,PA,19422-3577,Montgomery,3200,250,3450,2014,2.00,5.00
653,6/30/2008 0:00,PA,19401-4904,Montgomery,3300,250,3550,2008,2.00,5.00
367,5/31/2013 0:00,PA,19012-1705,Montgomery,2640,1330,3970,2013,3.00,4.00
10178,8/31/2015 0:00,PA,19010-2712,Montgomery,2767,1217,3984,2015,3.00,5.00
14699,6/30/2015 0:00,PA,19027-1515,Montgomery,0,4300,4300,2015,2.00,4.00
2452,6/30/2015 0:00,PA,19401-4909,Montgomery,4090,1429,5519,2015,3.00,5.00
458,6/30/2015 0:00,PA,19426-1935,Montgomery,2949,3179,6128,2015,3.00,3.00
6399,6/30/2015 0:00,PA,19041-1336,Montgomery,0,6600,6600,2015,3.00,3.00
987,3/31/2014 0:00,PA,18073-1898,Montgomery,25,7500,7525,2014,3.00,4.00
14570,12/31/2015 0:00,PA,18054-2302,Montgomery,0,7965,7965,2015,1.00,6.00
2542,6/30/2013 0:00,PA,19038-3295,Montgomery,0,8750,8750,2013,3.00,4.00
324,12/31/2014 0:00,PA,18964-0033,Montgomery,8596,857,9453,2014,3.00,5.00
557,12/31/2010 0:00,PA,19095-1212,Montgomery,0,10000,10000,2010,2.00,4.00
270,6/30/2015 0:00,PA,19422-0796,Montgomery,7835,3113,10948,2015,3.00,5.00
2314,12/31/2015 0:00,PA,19046-4405,Montgomery,2205,9596,11801,2015,2.00,5.00
288,8/31/2015 0:00,PA,19001-1303,Montgomery,11278,775,12053,2015,2.00,5.00
749,6/30/2014 0:00,PA,19464-0886,Montgomery,7980,5348,13328,2014,3.00,5.00
214,5/31/2015 0:00,PA,19046-2943,Montgomery,5000,15000,20000,2015,3.00,4.00
6928,6/30/2009 0:00,PA,19006-0691,Montgomery,1119,20000,21119,2009,3.00,4.00
760,8/31/2010 0:00,PA,19046-4109,Montgomery,23650,0,23650,2010,3.00,5.00
257,6/30/2015 0:00,PA,19002-0555,Montgomery,23277,1292,24569,2015,3.00,5.00
527,6/30/2015 0:00,PA,19426-1000,Montgomery,0,29325,29325,2015,3.00,4.00
6735,9/30/2015 0:00,PA,19046-3244,Montgomery,41791,1544,43335,2015,3.00,1.00
1038,6/30/2009 0:00,PA,19403-2242,Montgomery,30592,29085,59677,2009,3.00,4.00
457,12/31/2010 0:00,PA,19401-3817,Montgomery,934,62365,63299,2010,5.00,4.00
195,12/31/2014 0:00,PA,19002-0676,Montgomery,135255,9618,144873,2014,4.00,1.00
6918,12/31/2008 0:00,PA,19406-1233,Montgomery,9883,142000,151883,2008,3.00,2.00
461,12/31/2015 0:00,PA,19010-3228,Montgomery,178365,13706,192071,2015,4.00,1.00
313,12/31/2014 0:00,PA,19401-2974,Montgomery,450000,0,450000,2014,4.00,4.00
2329,12/31/2007 0:00,PA,17821-1819,Montour,92,12,104,2007,1.00,5.00
16228,12/31/2012 0:00,PA,17821-9310,Montour,745,270,1015,2012,2.00,5.00
2255,12/31/2008 0:00,PA,18042-6551,Northampton,0,140,140,2008,1.00,5.00
13933,6/30/2011 0:00,PA,18015-3170,Northampton,0,350,350,2011,1.00,3.00
19132,12/31/2015 0:00,PA,18013-5632,Northampton,250,750,1000,2015,2.00,2.00
1355,6/30/2015 0:00,PA,18017-7476,Northampton,890,205,1095,2015,2.00,5.00
11625,12/31/2010 0:00,PA,18018-6139,Northampton,1339,65,1404,2010,1.00,5.00
1385,12/31/2013 0:00,PA,18015-1304,Northampton,1350,350,1700,2013,1.00,1.00
11607,5/31/2015 0:00,PA,18016-1614,Northampton,748,1905,2653,2015,2.00,5.00
2334,12/31/2015 0:00,PA,18044-0465,Northampton,0,3200,3200,2015,1.00,6.00
630,6/30/2014 0:00,PA,18015-3010,Northampton,0,3762,3762,2014,3.00,4.00
363,8/31/2013 0:00,PA,18015,Northampton,1891,2566,4457,2013,3.00,5.00
599,6/30/2013 0:00,PA,18018-2330,Northampton,4970,737,5707,2013,2.00,5.00
571,6/30/2014 0:00,PA,18042-1768,Northampton,3956,1840,5796,2014,3.00,5.00
539,6/30/2015 0:00,PA,18042-1768,Northampton,0,6350,6350,2015,3.00,3.00
1628,12/31/2014 0:00,PA,18015-1601,Northampton,4974,1400,6374,2014,2.00,5.00
13224,6/30/2011 0:00,PA,18018-6332,Northampton,6750,200,6950,2011,5.00,3.00
332,6/30/2014 0:00,PA,18015-3010,Northampton,9789,2264,12053,2014,4.00,5.00
16324,12/31/2015 0:00,PA,18042-3517,Northampton,2800,18000,20800,2015,3.00,6.00
570,6/30/2015 0:00,PA,18018-5806,Northampton,7558,13400,20958,2015,4.00,5.00
1025,2/28/2007 0:00,PA,18018-5862,Northampton,50000,12000,62000,2007,4.00,4.00
7205,5/31/2015 0:00,PA,18042-3562,Northampton,64962,8652,73614,2015,5.00,5.00
954,7/31/2006 0:00,PA,18042-7743,Northampton,274034,0,274034,2006,4.00,4.00
370,12/31/2014 0:00,PA,18015-1238,Northampton,219011,1200000,1419011,2014,6.00,5.00
2197,12/31/2011 0:00,PA,17872-0472,Northumberland,3000,3000,6000,2011,2.00,6.00
19136,12/31/2015 0:00,PA,17062-0730,Perry,0,3000,3000,2015,1.00,2.00
276,8/31/2014 0:00,PA,17074-0354,Perry,896,59124,60020,2014,3.00,6.00
885,6/30/2012 0:00,PA,19121-3410,Philadelphia,0,0,0,2012,4.00,1.00
1958,12/31/2010 0:00,PA,19134-5130,Philadelphia,0,0,0,2010,1.00,1.00
17631,12/31/2013 0:00,PA,19125-2611,Philadelphia,0,0,0,2013,1.00,1.00
1163,8/31/2014 0:00,PA,19146-2113,Philadelphia,0,0,0,2014,1.00,3.00
12844,6/30/2013 0:00,PA,19122-6011,Philadelphia,0,0,0,2013,2.00,3.00
18667,6/30/2015 0:00,PA,19144-2767,Philadelphia,0,0,0,2015,1.00,3.00
850,12/31/2005 0:00,PA,19103-1284,Philadelphia,0,0,0,2005,2.00,4.00
12181,12/31/2010 0:00,PA,19124-2434,Philadelphia,0,0,0,2010,1.00,4.00
17254,6/30/2014 0:00,PA,19107-4719,Philadelphia,0,0,0,2014,1.00,4.00
17970,6/30/2013 0:00,PA,19103-1816,Philadelphia,0,0,0,2013,4.00,4.00
946,12/31/2006 0:00,PA,19147-4605,Philadelphia,0,0,0,2006,1.00,5.00
1040,12/31/2012 0:00,PA,19134-4704,Philadelphia,0,0,0,2012,1.00,5.00
10006,12/31/2011 0:00,PA,19143-2010,Philadelphia,0,0,0,2011,2.00,5.00
12044,5/31/2012 0:00,PA,19104-6209,Philadelphia,0,0,0,2012,1.00,5.00
12161,8/31/2014 0:00,PA,19126-2907,Philadelphia,0,0,0,2014,1.00,5.00
185,12/31/2003 0:00,PA,19107-5661,Philadelphia,0,0,0,2003,2.00,6.00
378,9/30/2009 0:00,PA,19103-4001,Philadelphia,0,0,0,2009,6.00,6.00
1204,12/31/2013 0:00,PA,19102-2184,Philadelphia,0,0,0,2013,1.00,6.00
6035,12/31/2008 0:00,PA,19128-4623,Philadelphia,0,0,0,2008,1.00,6.00
17160,12/31/2014 0:00,PA,19147-1005,Philadelphia,0,0,0,2014,2.00,6.00
12222,12/31/2014 0:00,PA,19144-4021,Philadelphia,0,0,0,2014,1.00,1.00
17003,12/31/2015 0:00,PA,19118-3905,Philadelphia,0,0,0,2015,1.00,1.00
18177,12/31/2015 0:00,PA,19123-2266,Philadelphia,0,0,0,2015,1.00,1.00
3452,12/31/2014 0:00,PA,19103-5234,Philadelphia,0,0,0,2014,4.00,4.00
296,8/31/2014 0:00,PA,19130-4002,Philadelphia,0,0,0,2014,3.00,5.00
17696,7/31/2015 0:00,PA,19107-5659,Philadelphia,0,0,0,2015,3.00,6.00
9590,3/31/2010 0:00,PA,19132-2850,Philadelphia,0,5,5,2010,2.00,4.00
19561,12/31/2015 0:00,PA,19146-3015,philadelphia,17,0,17,2015,1.00,5.00
11985,12/31/2013 0:00,PA,19144-0387,Philadelphia,29,2,31,2013,1.00,4.00
18615,6/30/2015 0:00,PA,19106-2334,Philadelphia,0,32,32,2015,1.00,1.00
18973,12/31/2014 0:00,PA,19122-3808,Philadelphia,38,4,42,2014,1.00,5.00
17359,6/30/2015 0:00,PA,19122-3227,Philadelphia,0,45,45,2015,1.00,5.00
17344,10/31/2015 0:00,PA,19144-4052,Philadelphia,44,6,50,2015,1.00,5.00
17335,8/31/2015 0:00,PA,19104-2945,Philadelphia,62,0,62,2015,1.00,5.00
18602,9/30/2014 0:00,PA,19126-2907,Philadelphia,0,65,65,2014,1.00,5.00
17240,6/30/2015 0:00,PA,19147-3410,Philadelphia,0,80,80,2015,1.00,1.00
645,6/30/2014 0:00,PA,19106-2118,Philadelphia,70,10,80,2014,2.00,5.00
1452,6/30/2015 0:00,PA,19127-1223,Philadelphia,0,92,92,2015,1.00,3.00
354,6/30/2012 0:00,PA,19103-4417,Philadelphia,70,27,97,2012,2.00,5.00
1216,6/30/2013 0:00,PA,19140-4637,Philadelphia,40,60,100,2013,3.00,2.00
17329,6/30/2015 0:00,PA,19129-1606,Philadelphia,90,10,100,2015,1.00,5.00
643,12/31/2013 0:00,PA,19144-3768,Philadelphia,1,100,101,2013,3.00,4.00
18650,12/31/2014 0:00,PA,19148-1324,Philadelphia,92,9,101,2014,1.00,5.00
3505,6/30/2015 0:00,PA,19123-1408,Philadelphia,80,30,110,2015,1.00,5.00
12318,8/31/2012 0:00,PA,19144-4502,Philadelphia,0,118,118,2012,1.00,5.00
223,6/30/2003 0:00,PA,19103-6168,Philadelphia,145,0,145,2003,3.00,6.00
1535,6/30/2008 0:00,PA,19130-2909,Philadelphia,0,150,150,2008,1.00,2.00
706,12/31/2014 0:00,PA,19106-4112,Philadelphia,0,150,150,2014,1.00,5.00
10467,8/31/2010 0:00,PA,19146-1307,Philadelphia,130,20,150,2010,1.00,5.00
14285,6/30/2012 0:00,PA,19129-1743,Philadelphia,0,150,150,2012,1.00,5.00
2296,6/30/2008 0:00,PA,19147-2214,Philadelphia,100,60,160,2008,3.00,2.00
4638,2/28/2008 0:00,PA,19103-5810,Philadelphia,0,160,160,2008,1.00,4.00
578,6/30/2014 0:00,PA,19144-2139,Philadelphia,79,100,179,2014,2.00,2.00
14595,6/30/2010 0:00,PA,19143-2503,Philadelphia,160,20,180,2010,1.00,5.00
18637,12/31/2014 0:00,PA,19145-3010,Philadelphia,200,0,200,2014,1.00,5.00
17369,6/30/2015 0:00,PA,19143-1527,Philadelphia,0,200,200,2015,1.00,6.00
3372,12/31/2014 0:00,PA,19147-2812,Philadelphia,55,150,205,2014,2.00,4.00
724,6/30/2015 0:00,PA,19123-4009,Philadelphia,60,150,210,2015,4.00,1.00
1286,6/30/2015 0:00,PA,19122-1712,Philadelphia,90,130,220,2015,3.00,2.00
498,6/30/2002 0:00,PA,19133-2714,Philadelphia,225,0,225,2002,3.00,2.00
9521,6/30/2015 0:00,PA,19125-3049,Philadelphia,63,168,231,2015,2.00,5.00
1181,12/31/2014 0:00,PA,19124-3605,Philadelphia,200,35,235,2014,1.00,4.00
1254,9/30/2014 0:00,PA,19127-2030,Philadelphia,0,240,240,2014,1.00,1.00
3559,6/30/2012 0:00,PA,19123-2132,Philadelphia,243,5,248,2012,1.00,5.00
18727,6/30/2015 0:00,PA,19107-4701,Philadelphia,0,250,250,2015,1.00,1.00
12256,6/30/2010 0:00,PA,19122-6006,Philadelphia,0,250,250,2010,2.00,2.00
18612,12/31/2014 0:00,PA,19121-3707,Philadelphia,0,250,250,2014,1.00,5.00
14441,6/30/2015 0:00,PA,19107-4701,Philadelphia,200,50,250,2015,3.00,6.00
18721,6/30/2015 0:00,PA,19129-1440,Philadelphia,180,76,256,2015,1.00,5.00
4596,6/30/2009 0:00,PA,19104-3014,Philadelphia,160,100,260,2009,2.00,5.00
797,6/30/2014 0:00,PA,19107-4701,Philadelphia,260,0,260,2014,2.00,6.00
11640,12/31/2015 0:00,PA,19132-4502,Philadelphia,188,80,268,2015,1.00,6.00
14482,6/30/2013 0:00,PA,19144-4219,Philadelphia,230,50,280,2013,1.00,5.00
18712,12/31/2014 0:00,PA,19125-1642,Philadelphia,155,135,290,2014,1.00,5.00
17923,12/31/2014 0:00,PA,19122-1996,Philadelphia,265,30,295,2014,1.00,5.00
7138,12/31/2013 0:00,PA,19102-4534,Philadelphia,24,275,299,2013,3.00,6.00
1231,6/30/2010 0:00,PA,19136-3819,Philadelphia,150,150,300,2010,1.00,1.00
12832,12/31/2015 0:00,PA,19107-4701,Philadelphia,100,200,300,2015,2.00,4.00
9826,12/31/2014 0:00,PA,19106-1103,Philadelphia,276,25,301,2014,1.00,5.00
12227,6/30/2013 0:00,PA,19145-2802,Philadelphia,270,32,302,2013,1.00,5.00
7266,6/30/2011 0:00,PA,19122-6016,Philadelphia,0,302,302,2011,2.00,6.00
17407,12/31/2013 0:00,PA,19130-1206,Philadelphia,230,100,330,2013,1.00,3.00
663,7/31/2009 0:00,PA,19102-2100,Philadelphia,280,50,330,2009,3.00,5.00
14064,12/31/2014 0:00,PA,19147-3007,Philadelphia,328,10,338,2014,1.00,5.00
17418,6/30/2014 0:00,PA,19107-5906,Philadelphia,276,65,341,2014,1.00,2.00
6952,12/31/2008 0:00,PA,19106-2818,Philadelphia,270,77,347,2008,3.00,4.00
12297,12/31/2013 0:00,PA,19139-4568,Philadelphia,300,50,350,2013,1.00,5.00
449,6/30/2014 0:00,PA,19106-4504,Philadelphia,318,41,359,2014,2.00,5.00
19683,6/30/2014 0:00,PA,19106-4504,Philadelphia,318,41,359,2014,2.00,5.00
18648,6/30/2015 0:00,PA,19107-4701,Philadelphia,0,360,360,2015,1.00,2.00
17297,8/31/2014 0:00,PA,19129-1561,Philadelphia,300,60,360,2014,1.00,5.00
14400,12/31/2011 0:00,PA,19107-5831,Philadelphia,388,0,388,2011,1.00,5.00
17292,6/30/2015 0:00,PA,19107-4701,Philadelphia,0,400,400,2015,1.00,1.00
12217,12/31/2014 0:00,PA,19144-2233,Philadelphia,300,100,400,2014,2.00,4.00
5985,12/31/2008 0:00,PA,19119-2435,Philadelphia,375,25,400,2008,1.00,5.00
14451,6/30/2015 0:00,PA,19107-4701,Philadelphia,40,390,430,2015,1.00,2.00
17250,6/30/2015 0:00,PA,19125-1920,Philadelphia,24,410,434,2015,1.00,1.00
1267,12/31/2014 0:00,PA,19107-5601,Philadelphia,430,10,440,2014,1.00,5.00
17361,6/30/2014 0:00,PA,19107-4701,Philadelphia,125,320,445,2014,1.00,1.00
1176,12/31/2014 0:00,PA,19104-3104,Philadelphia,322,123,445,2014,2.00,5.00
17343,12/31/2014 0:00,PA,19122-3801,Philadelphia,0,450,450,2014,2.00,3.00
3570,12/31/2011 0:00,PA,19106-3603,Philadelphia,350,100,450,2011,1.00,4.00
1401,12/31/2014 0:00,PA,19148-3602,Philadelphia,0,450,450,2014,1.00,1.00
9411,12/31/2011 0:00,PA,19102-4212,Philadelphia,455,0,455,2011,1.00,5.00
16015,12/31/2014 0:00,PA,19145-3416,Philadelphia,363,99,462,2014,1.00,5.00
18517,12/31/2014 0:00,PA,19143-3228,Philadelphia,16,450,466,2014,1.00,1.00
14761,6/30/2015 0:00,PA,19147-0052,Philadelphia,0,475,475,2015,1.00,2.00
1209,6/30/2015 0:00,PA,19127-5023,Philadelphia,135,340,475,2015,1.00,4.00
1275,6/30/2014 0:00,PA,19106-2214,Philadelphia,0,500,500,2014,1.00,2.00
746,12/31/2009 0:00,PA,19103-1733,Philadelphia,450,50,500,2009,1.00,6.00
4520,6/30/2015 0:00,PA,19122-3234,Philadelphia,310,195,505,2015,1.00,5.00
500,12/31/2006 0:00,PA,19104-4916,Philadelphia,0,550,550,2006,1.00,1.00
7824,12/31/2014 0:00,PA,19122-3227,Philadelphia,328,241,569,2014,1.00,5.00
633,8/31/2012 0:00,PA,19139-4228,Philadelphia,230,340,570,2012,2.00,6.00
14484,12/31/2013 0:00,PA,19122-2105,Philadelphia,515,60,575,2013,1.00,5.00
687,6/30/2014 0:00,PA,19106-2702,Philadelphia,600,0,600,2014,6.00,4.00
2259,5/31/2015 0:00,PA,19103-7599,Philadelphia,550,51,601,2015,1.00,5.00
18674,12/31/2014 0:00,PA,19124-6113,Philadelphia,25,600,625,2014,3.00,4.00
18616,6/30/2015 0:00,PA,19130-3129,Philadelphia,400,240,640,2015,1.00,5.00
11016,6/30/2010 0:00,PA,19131-2448,Philadelphia,0,650,650,2010,1.00,2.00
1287,6/30/2006 0:00,PA,19103-4417,Philadelphia,600,50,650,2006,2.00,5.00
14379,6/30/2015 0:00,PA,19151-2321,Philadelphia,650,0,650,2015,1.00,5.00
2751,12/31/2015 0:00,PA,19125-3201,Philadelphia,450,200,650,2015,1.00,5.00
1308,12/31/2014 0:00,PA,19107-1409,Philadelphia,15,650,665,2014,1.00,2.00
842,12/31/2014 0:00,PA,19144-3226,Philadelphia,64,602,666,2014,3.00,6.00
9912,9/30/2014 0:00,PA,19148-1831,Philadelphia,327,350,677,2014,1.00,5.00
14371,6/30/2015 0:00,PA,19148-1621,Philadelphia,200,500,700,2015,1.00,5.00
14426,12/31/2010 0:00,PA,19147-2729,Philadelphia,300,400,700,2010,1.00,5.00
15960,12/31/2012 0:00,PA,19123-1439,Philadelphia,500,200,700,2012,1.00,5.00
18555,8/31/2015 0:00,PA,19143-2034,Philadelphia,500,200,700,2015,1.00,5.00
435,6/30/2015 0:00,PA,19130-1913,Philadelphia,700,20,720,2015,2.00,5.00
2843,12/31/2014 0:00,PA,19107-4701,Philadelphia,671,52,723,2014,1.00,5.00
17354,12/31/2014 0:00,PA,19110-2363,Philadelphia,0,775,775,2014,1.00,3.00
18718,12/31/2014 0:00,PA,19119-2413,Philadelphia,677,100,777,2014,1.00,5.00
854,12/31/2014 0:00,PA,19115-3410,Philadelphia,400,400,800,2014,1.00,5.00
9393,12/31/2009 0:00,PA,19143-3311,Philadelphia,0,800,800,2009,1.00,5.00
798,12/31/2014 0:00,PA,19103-5313,Philadelphia,800,0,800,2014,3.00,4.00
15624,12/31/2014 0:00,PA,19148-2367,Philadelphia,200,605,805,2014,2.00,1.00
18659,5/31/2015 0:00,PA,19148-2142,Philadelphia,70,750,820,2015,2.00,5.00
19064,6/30/2015 0:00,PA,19107-4701,Philadelphia,0,850,850,2015,1.00,2.00
3364,8/31/2009 0:00,PA,19147-5816,Philadelphia,215,640,855,2009,1.00,5.00
283,6/30/2014 0:00,PA,19110-2445,Philadelphia,800,100,900,2014,2.00,5.00
280,12/31/2014 0:00,PA,19103-5530,Philadelphia,950,0,950,2014,4.00,4.00
646,8/31/2010 0:00,PA,19103-4417,Philadelphia,850,100,950,2010,1.00,5.00
10346,12/31/2014 0:00,PA,19106-1855,Philadelphia,950,0,950,2014,2.00,5.00
740,8/31/2015 0:00,PA,19119-3508,Philadelphia,433,540,973,2015,2.00,5.00
17336,6/30/2013 0:00,PA,19103-2713,Philadelphia,0,1000,1000,2013,2.00,2.00
